AttendanceID,EmployeeID,Date,CheckInTime,CheckOutTime,Status,WorkHours,OvertimeHours
1180,1987,2023-12-30,05:02:32,05:48:41,Present,7.01,0.0
1181,1995,2024-02-19,03:01:30,10:56:25,Late,0.0,0.0
1182,1975,2023-09-24,03:09:08,21:08:47,Present,5.83,0.45
1183,1995,2023-11-27,10:59:14,08:03:18,Late,0.0,0.0
1184,1974,2023-12-17,14:19:33,19:23:04,Half-day,0.0,0.0
1185,1993,2023-11-05,08:58:26,10:13:48,Half-day,0.0,0.0
1186,1975,2023-09-09,15:34:11,01:48:28,Absent,0.0,0.0
1187,1962,2023-09-02,04:36:35,10:11:24,Present,5.21,0.0
1188,1992,2023-06-29,07:36:32,09:50:17,Absent,0.0,0.0
1189,1981,2024-03-03,01:40:22,19:13:21,Late,0.0,0.0
1190,1964,2023-10-22,03:48:09,07:25:09,Late,0.0,0.0
1191,1963,2023-08-08,23:13:24,15:59:57,Absent,0.0,0.0
1192,1957,2023-09-24,21:47:41,00:28:12,Present,5.18,0.0
1193,1964,2024-01-02,03:47:55,19:32:43,Half-day,0.0,0.0
1194,1976,2023-12-09,23:26:22,10:07:59,Absent,0.0,0.0
1195,1977,2024-03-16,08:33:58,07:25:52,Present,6.33,0.0
1196,1982,2023-11-22,09:57:11,11:35:07,Half-day,0.0,0.0
1197,1967,2023-08-25,02:23:37,08:50:36,Half-day,0.0,0.0
1198,1987,2023-05-23,04:17:35,02:58:13,Half-day,0.0,0.0
1199,1952,2023-09-28,06:34:29,10:54:45,Present,7.58,0.0
1200,1986,2023-11-01,21:59:40,17:38:43,Half-day,0.0,0.0
1201,2001,2023-08-15,08:58:35,12:57:33,Half-day,0.0,0.0
1202,2012,2023-08-06,21:18:09,20:23:53,Half-day,0.0,0.0
1203,2025,2024-01-21,11:19:34,12:41:00,Late,0.0,0.0
1204,2015,2023-10-16,09:51:32,20:47:47,Half-day,0.0,0.0
1205,2007,2024-03-11,10:51:55,20:37:07,Late,0.0,0.0
1206,2043,2024-03-25,14:19:01,07:04:43,Absent,0.0,0.0
1207,2002,2024-01-06,22:29:21,10:39:31,Present,4.12,1.59
1208,2014,2023-09-07,05:12:53,08:14:20,Half-day,0.0,0.0
1209,2033,2023-12-11,23:19:44,16:47:56,Late,0.0,0.0
1210,2050,2023-11-15,04:40:18,08:46:05,Absent,0.0,0.0
1211,2042,2024-05-14,15:01:07,15:29:58,Half-day,0.0,0.0
1212,2031,2024-01-04,16:28:04,17:30:38,Present,4.8,0.0
1213,2025,2024-04-28,22:55:43,14:53:30,Present,7.04,0.0
1214,2047,2023-09-23,03:35:55,04:10:49,Absent,0.0,0.0
1215,2025,2023-08-15,04:11:56,15:35:59,Late,0.0,0.0
1216,2027,2024-05-05,19:23:46,09:48:19,Present,5.35,1.01
1217,2041,2023-06-09,07:55:50,15:08:29,Half-day,0.0,0.0
1218,2014,2023-07-16,18:04:56,07:16:01,Late,0.0,0.0
1219,2029,2024-02-29,09:57:01,00:29:28,Half-day,0.0,0.0
1220,2049,2024-05-01,03:10:12,11:25:20,Half-day,0.0,0.0
1221,2046,2023-12-06,23:32:26,06:54:53,Half-day,0.0,0.0
1222,2013,2023-12-15,19:54:00,11:04:19,Present,4.02,0.0
1223,2013,2024-01-20,07:42:11,07:50:04,Half-day,0.0,0.0
1224,2005,2023-06-22,11:06:54,06:05:22,Absent,0.0,0.0
1225,2001,2023-07-21,11:18:51,13:45:31,Absent,0.0,0.0
1226,2050,2024-03-10,17:59:02,10:13:56,Half-day,0.0,0.0
1227,2035,2024-03-09,22:47:41,12:21:35,Absent,0.0,0.0
1228,2023,2023-10-12,06:55:18,15:09:29,Late,0.0,0.0
1229,2033,2023-10-31,00:34:19,11:07:23,Half-day,0.0,0.0
1230,2043,2023-07-19,08:44:07,16:36:11,Late,0.0,0.0
1231,2097,2023-06-15,07:03:35,17:56:22,Absent,0.0,0.0
1232,2068,2023-06-04,17:44:16,07:58:01,Half-day,0.0,0.0
1233,2055,2024-04-21,18:42:28,07:40:58,Half-day,0.0,0.0
1234,2090,2024-04-22,23:54:58,13:03:01,Present,5.08,0.0
1235,2076,2023-09-14,20:39:35,03:58:43,Present,7.64,0.0
1236,2057,2024-04-30,08:14:14,18:03:59,Present,5.37,0.25
1237,2061,2023-07-21,09:37:45,03:32:40,Present,6.75,0.0
1238,2097,2023-08-09,03:34:52,20:18:14,Half-day,0.0,0.0
1239,2057,2023-06-27,22:28:51,19:37:31,Absent,0.0,0.0
1240,2086,2024-04-10,19:25:18,17:06:09,Absent,0.0,0.0
1241,2080,2023-09-08,09:14:35,22:25:09,Late,0.0,0.0
1242,2089,2023-07-23,06:09:14,18:07:39,Late,0.0,0.0
1243,2084,2024-01-29,20:38:20,09:59:38,Absent,0.0,0.0
1244,2065,2023-11-26,01:26:46,12:25:36,Late,0.0,0.0
1245,2087,2023-12-26,15:28:29,02:57:23,Half-day,0.0,0.0
1246,2076,2024-03-30,03:15:41,00:38:33,Present,5.5,0.0
1247,2079,2023-08-05,22:43:13,09:27:32,Late,0.0,0.0
1248,2061,2024-03-07,10:39:01,01:47:56,Late,0.0,0.0
1249,2062,2024-05-12,23:20:30,18:35:19,Half-day,0.0,0.0
1250,2077,2023-07-01,07:13:17,12:32:15,Half-day,0.0,0.0
1251,2066,2023-10-31,08:16:52,18:42:59,Present,6.21,0.0
1252,2064,2023-12-28,15:07:14,07:10:42,Absent,0.0,0.0
1253,2100,2023-11-16,05:58:26,22:45:49,Absent,0.0,0.0
1254,2051,2023-08-05,00:41:53,03:21:49,Half-day,0.0,0.0
1255,2088,2024-03-17,12:11:47,20:46:49,Present,4.76,0.42
1256,2054,2024-05-01,10:16:22,11:32:44,Late,0.0,0.0
1257,2081,2023-12-09,19:10:36,14:31:03,Absent,0.0,0.0
1258,2057,2024-01-25,19:56:58,21:57:15,Present,7.28,0.15
1259,2077,2023-12-22,13:23:13,17:40:33,Absent,0.0,0.0
1260,2091,2023-06-19,19:12:14,03:50:55,Half-day,0.0,0.0
1261,2113,2023-09-10,00:09:43,03:40:08,Half-day,0.0,0.0
1262,2126,2024-02-06,16:19:53,05:55:09,Late,0.0,0.0
1263,2107,2023-08-17,19:19:20,00:03:45,Late,0.0,0.0
1264,2127,2023-10-01,01:36:55,13:45:38,Absent,0.0,0.0
1265,2110,2023-07-11,00:31:45,06:16:51,Absent,0.0,0.0
1266,2127,2023-06-28,09:03:08,08:43:02,Half-day,0.0,0.0
1267,2124,2024-05-03,22:31:47,16:37:57,Half-day,0.0,0.0
1268,2101,2024-02-14,02:34:22,12:06:40,Present,4.98,0.0
1269,2144,2023-09-04,09:35:01,13:35:15,Absent,0.0,0.0
1270,2116,2023-11-09,21:55:23,16:38:23,Half-day,0.0,0.0
1271,2129,2023-08-27,11:46:49,23:33:14,Late,0.0,0.0
1272,2142,2023-06-28,09:56:19,16:28:25,Present,4.38,0.0
1273,2107,2024-02-04,06:38:44,04:56:27,Absent,0.0,0.0
1274,2103,2023-11-24,00:49:23,01:51:30,Absent,0.0,0.0
1275,2136,2024-05-18,22:57:58,11:09:38,Half-day,0.0,0.0
1276,2126,2023-07-10,01:45:27,18:44:14,Late,0.0,0.0
1277,2107,2023-07-03,16:40:15,14:40:38,Present,5.64,1.52
1278,2113,2023-07-10,14:44:09,07:47:34,Late,0.0,0.0
1279,2101,2024-01-22,04:09:37,21:34:01,Late,0.0,0.0
1280,2101,2024-01-24,19:19:00,07:56:39,Present,7.55,0.75
1281,2138,2024-01-27,01:55:08,12:24:51,Late,0.0,0.0
1282,2129,2023-11-29,11:11:12,12:08:43,Present,6.83,1.43
1283,2142,2023-09-20,21:52:27,23:25:19,Absent,0.0,0.0
1284,2137,2024-02-17,00:23:02,10:58:42,Absent,0.0,0.0
1285,2133,2024-05-06,05:07:06,15:31:28,Present,4.52,0.85
1286,2102,2023-10-24,15:29:27,23:18:03,Late,0.0,0.0
1287,2135,2024-01-14,17:16:07,14:31:03,Half-day,0.0,0.0
1288,2117,2024-01-14,03:05:28,11:26:23,Late,0.0,0.0
1289,2138,2023-09-11,19:33:20,23:23:40,Absent,0.0,0.0
1290,2142,2024-01-10,08:24:30,08:26:05,Half-day,0.0,0.0
1291,2196,2024-02-17,21:27:01,07:49:09,Late,0.0,0.0
1292,2159,2024-01-28,13:17:25,00:58:59,Half-day,0.0,0.0
1293,2182,2023-06-08,05:20:10,05:05:29,Late,0.0,0.0
1294,2163,2023-11-06,09:10:50,22:29:20,Late,0.0,0.0
1295,2152,2023-06-13,01:36:24,08:07:49,Present,7.97,0.0
1296,2192,2023-09-28,01:31:14,12:13:52,Present,6.16,1.9
1297,2198,2023-11-21,01:28:22,23:39:21,Present,5.51,0.0
1298,2158,2023-09-29,09:37:26,21:06:25,Half-day,0.0,0.0
1299,2155,2023-11-18,07:21:03,18:01:29,Absent,0.0,0.0
1300,2168,2024-01-16,02:47:52,17:37:33,Absent,0.0,0.0
1301,2171,2024-02-18,00:08:06,12:11:35,Late,0.0,0.0
1302,2182,2023-12-04,05:21:10,08:31:53,Absent,0.0,0.0
1303,2196,2023-05-26,14:31:30,22:28:09,Late,0.0,0.0
1304,2165,2023-10-13,09:27:46,12:56:11,Late,0.0,0.0
1305,2194,2023-11-29,03:49:13,07:23:38,Late,0.0,0.0
1306,2161,2024-05-04,09:23:17,10:27:35,Late,0.0,0.0
1307,2188,2024-04-30,10:10:20,11:18:39,Absent,0.0,0.0
1308,2162,2023-07-05,20:04:40,03:58:59,Late,0.0,0.0
1309,2176,2024-02-16,09:17:54,02:18:53,Present,5.81,1.3
1310,2183,2023-06-13,17:12:13,01:18:19,Absent,0.0,0.0
1311,2199,2024-03-27,06:41:07,14:14:49,Present,4.06,1.34
1312,2157,2023-09-04,20:20:27,06:28:12,Late,0.0,0.0
1313,2163,2024-04-09,03:04:16,18:49:43,Half-day,0.0,0.0
1314,2167,2023-06-05,04:30:41,02:49:54,Half-day,0.0,0.0
1315,2181,2023-08-09,18:31:35,17:39:42,Half-day,0.0,0.0
1316,2177,2023-10-29,15:08:29,02:53:37,Present,4.75,1.61
1317,2192,2023-06-14,22:19:47,15:58:36,Absent,0.0,0.0
1318,2160,2023-05-30,19:00:56,19:14:24,Present,7.65,0.0
1319,2167,2024-03-13,13:36:19,22:51:55,Present,5.76,0.87
1320,2154,2024-04-23,17:15:16,17:03:12,Half-day,0.0,0.0
1321,2218,2024-01-11,03:05:10,04:49:24,Half-day,0.0,0.0
1322,2237,2023-07-29,21:02:23,14:19:16,Absent,0.0,0.0
1323,2232,2023-12-23,08:56:24,05:24:30,Late,0.0,0.0
1324,2234,2024-01-12,20:40:11,18:35:19,Present,6.32,1.62
1325,2224,2024-02-07,10:21:49,19:10:38,Absent,0.0,0.0
1326,2222,2023-11-07,00:04:27,12:35:56,Late,0.0,0.0
1327,2222,2023-05-23,13:37:37,14:26:27,Late,0.0,0.0
1328,2222,2023-07-05,23:14:34,09:42:51,Late,0.0,0.0
1329,2241,2024-02-09,18:53:03,02:37:34,Absent,0.0,0.0
1330,2237,2024-01-24,22:16:39,14:56:52,Late,0.0,0.0
1331,2230,2023-09-20,21:35:09,07:01:50,Half-day,0.0,0.0
1332,2221,2024-01-21,15:18:49,03:53:32,Late,0.0,0.0
1333,2224,2024-03-01,22:53:58,11:46:58,Present,5.9,1.52
1334,2228,2023-08-05,01:43:27,05:54:34,Half-day,0.0,0.0
1335,2216,2023-08-06,21:34:23,07:50:25,Late,0.0,0.0
1336,2201,2023-08-24,05:15:32,01:26:06,Half-day,0.0,0.0
1337,2220,2024-04-26,20:40:39,17:29:53,Absent,0.0,0.0
1338,2221,2023-06-08,23:30:28,13:10:16,Absent,0.0,0.0
1339,2243,2023-09-05,05:19:20,01:05:10,Half-day,0.0,0.0
1340,2220,2023-11-12,17:51:28,00:35:57,Present,4.78,0.52
1341,2227,2023-11-16,05:44:12,11:52:26,Present,5.59,1.71
1342,2234,2024-01-26,08:48:12,10:46:38,Late,0.0,0.0
1343,2222,2024-05-14,22:17:47,00:35:38,Absent,0.0,0.0
1344,2239,2023-08-15,00:14:21,18:49:05,Half-day,0.0,0.0
1345,2240,2023-10-30,05:28:26,07:05:35,Half-day,0.0,0.0
1346,2204,2023-09-23,20:15:19,18:08:24,Present,6.74,0.0
1347,2239,2023-10-02,12:10:26,02:09:05,Late,0.0,0.0
1348,2228,2023-08-28,06:17:04,23:55:19,Late,0.0,0.0
1349,2230,2024-04-11,23:27:51,15:30:30,Present,4.48,0.3
1350,2235,2024-04-04,20:32:51,02:50:18,Late,0.0,0.0
1351,2293,2024-02-01,17:26:56,09:40:04,Absent,0.0,0.0
1352,2283,2023-12-11,08:08:15,13:02:04,Half-day,0.0,0.0
1353,2259,2023-05-27,06:55:48,07:02:12,Present,4.9,0.0
1354,2288,2024-03-05,03:00:06,12:59:08,Half-day,0.0,0.0
1355,2254,2023-09-25,12:48:20,09:26:08,Absent,0.0,0.0
1356,2257,2024-03-10,18:49:59,05:22:44,Late,0.0,0.0
1357,2298,2023-10-15,16:59:17,15:17:34,Absent,0.0,0.0
1358,2280,2024-04-24,11:45:18,12:44:23,Half-day,0.0,0.0
1359,2263,2024-02-13,07:34:52,06:25:15,Absent,0.0,0.0
1360,2290,2023-10-26,13:22:45,06:56:12,Present,7.92,0.13
1361,2285,2024-02-09,21:52:00,07:20:11,Present,5.42,0.34
1362,2261,2023-11-18,01:21:13,00:19:37,Half-day,0.0,0.0
1363,2281,2024-05-12,13:09:06,02:25:02,Absent,0.0,0.0
1364,2267,2023-11-22,09:32:57,22:19:58,Half-day,0.0,0.0
1365,2272,2023-12-17,17:47:18,08:21:05,Half-day,0.0,0.0
1366,2290,2024-05-13,02:46:14,08:08:45,Half-day,0.0,0.0
1367,2278,2023-10-09,23:23:24,18:43:46,Present,4.48,1.62
1368,2263,2023-12-29,06:20:17,08:06:11,Half-day,0.0,0.0
1369,2278,2023-07-16,07:04:09,05:23:49,Late,0.0,0.0
1370,2258,2023-12-20,11:13:23,14:12:20,Half-day,0.0,0.0
1371,2295,2023-09-19,08:10:11,08:58:23,Half-day,0.0,0.0
1372,2252,2023-09-11,00:20:49,01:39:40,Absent,0.0,0.0
1373,2263,2024-02-28,02:40:58,17:34:02,Half-day,0.0,0.0
1374,2288,2023-09-06,04:15:59,01:00:17,Late,0.0,0.0
1375,2262,2024-04-10,21:03:52,20:40:07,Half-day,0.0,0.0
1376,2264,2023-10-22,11:59:40,23:56:36,Half-day,0.0,0.0
1377,2264,2023-12-22,00:42:29,18:19:06,Absent,0.0,0.0
1378,2257,2023-08-16,16:01:50,07:43:45,Absent,0.0,0.0
1379,2297,2024-01-09,20:13:34,04:02:45,Absent,0.0,0.0
1380,2297,2023-10-05,02:27:18,18:34:31,Half-day,0.0,0.0
1381,2338,2023-07-07,19:43:34,03:36:06,Present,7.6,0.88
1382,2325,2023-12-06,23:39:08,18:29:53,Late,0.0,0.0
1383,2336,2024-01-23,22:43:21,10:40:45,Absent,0.0,0.0
1384,2305,2024-01-22,02:04:10,11:37:45,Half-day,0.0,0.0
1385,2305,2023-06-15,14:56:27,17:16:10,Half-day,0.0,0.0
1386,2341,2024-04-13,07:55:31,01:39:09,Half-day,0.0,0.0
1387,2334,2023-09-23,07:27:42,08:57:33,Half-day,0.0,0.0
1388,2324,2023-12-18,17:46:47,06:40:07,Absent,0.0,0.0
1389,2342,2023-06-26,14:17:24,10:05:16,Late,0.0,0.0
1390,2348,2023-05-23,11:40:26,04:01:37,Half-day,0.0,0.0
1391,2325,2023-08-16,04:12:05,04:36:40,Late,0.0,0.0
1392,2323,2023-06-30,22:32:27,18:22:52,Late,0.0,0.0
1393,2309,2023-09-10,20:42:01,22:33:02,Present,5.66,1.38
1394,2336,2023-09-13,13:32:15,17:14:19,Absent,0.0,0.0
1395,2335,2023-11-25,20:22:33,05:20:15,Absent,0.0,0.0
1396,2344,2024-01-11,10:32:40,00:11:12,Present,7.72,0.47
1397,2341,2024-01-30,09:04:17,07:56:51,Absent,0.0,0.0
1398,2319,2023-10-07,21:25:08,08:16:18,Present,4.94,1.67
1399,2327,2024-01-07,13:28:39,19:14:36,Late,0.0,0.0
1400,2325,2023-08-20,03:21:45,18:06:15,Late,0.0,0.0
1401,2323,2024-05-07,09:48:17,09:16:19,Half-day,0.0,0.0
1402,2321,2024-02-29,07:34:52,16:21:59,Late,0.0,0.0
1403,2346,2024-03-25,09:15:51,12:06:43,Late,0.0,0.0
1404,2304,2023-07-20,15:01:09,00:38:27,Half-day,0.0,0.0
1405,2348,2023-09-04,16:10:57,04:14:25,Present,5.3,0.0
1406,2339,2024-05-21,21:51:41,22:22:57,Present,7.37,0.0
1407,2347,2023-10-09,21:42:06,07:57:08,Present,6.23,0.71
1408,2347,2023-09-07,17:11:19,14:48:49,Present,5.67,0.0
1409,2339,2024-02-01,02:52:45,08:13:52,Half-day,0.0,0.0
1410,2302,2023-09-16,20:53:44,21:55:19,Absent,0.0,0.0
1411,2357,2024-03-19,15:45:53,01:25:53,Late,0.0,0.0
1412,2375,2023-07-06,21:54:25,18:42:49,Absent,0.0,0.0
1413,2360,2024-04-08,11:10:38,15:49:34,Absent,0.0,0.0
1414,2363,2023-07-01,06:08:26,13:17:26,Absent,0.0,0.0
1415,2399,2023-06-25,15:19:10,16:47:02,Absent,0.0,0.0
1416,2359,2023-09-19,14:57:39,13:09:18,Absent,0.0,0.0
1417,2391,2024-05-11,18:14:47,11:53:46,Late,0.0,0.0
1418,2358,2023-06-12,12:53:07,05:54:42,Present,6.97,0.0
1419,2379,2023-05-25,13:35:51,21:39:53,Half-day,0.0,0.0
1420,2365,2023-06-11,10:46:36,23:53:00,Absent,0.0,0.0
1421,2388,2024-01-04,21:32:27,02:35:04,Half-day,0.0,0.0
1422,2365,2023-08-04,09:40:30,10:44:05,Absent,0.0,0.0
1423,2351,2023-11-25,10:00:55,11:04:35,Late,0.0,0.0
1424,2381,2023-09-09,04:06:53,08:33:40,Late,0.0,0.0
1425,2383,2024-04-25,16:27:39,22:52:16,Half-day,0.0,0.0
1426,2360,2023-08-12,15:47:13,11:54:42,Half-day,0.0,0.0
1427,2352,2024-03-09,04:07:54,00:07:56,Half-day,0.0,0.0
1428,2400,2023-06-08,18:15:20,01:12:20,Absent,0.0,0.0
1429,2372,2023-08-23,18:58:53,17:29:58,Half-day,0.0,0.0
1430,2400,2024-04-13,12:27:21,23:31:21,Absent,0.0,0.0
1431,2375,2023-05-28,23:26:09,07:45:11,Present,4.19,0.0
1432,2380,2023-12-16,11:55:09,11:54:16,Absent,0.0,0.0
1433,2388,2023-09-19,21:00:29,18:14:49,Absent,0.0,0.0
1434,2379,2024-03-16,15:50:28,19:26:25,Late,0.0,0.0
1435,2370,2023-12-08,04:13:51,07:45:48,Half-day,0.0,0.0
1436,2393,2023-08-09,11:46:00,04:33:53,Present,6.36,1.88
1437,2389,2023-06-16,09:22:54,01:28:45,Late,0.0,0.0
1438,2393,2024-02-05,09:00:02,08:21:29,Half-day,0.0,0.0
1439,2355,2024-02-03,05:36:24,03:20:38,Present,6.87,1.96
1440,2378,2023-09-06,18:10:10,04:10:21,Absent,0.0,0.0
1441,2417,2024-03-28,13:37:15,19:59:07,Half-day,0.0,0.0
1442,2402,2024-05-14,15:51:24,09:49:42,Absent,0.0,0.0
1443,2439,2023-11-20,02:19:15,13:41:32,Late,0.0,0.0
1444,2422,2023-09-11,20:32:55,05:05:37,Half-day,0.0,0.0
1445,2404,2024-03-31,05:13:35,18:35:23,Late,0.0,0.0
1446,2429,2024-01-19,18:17:57,21:15:52,Absent,0.0,0.0
1447,2403,2023-07-04,15:06:09,16:20:59,Present,4.57,1.4
1448,2406,2024-04-15,04:51:06,11:40:51,Absent,0.0,0.0
1449,2415,2024-04-08,01:19:57,20:59:09,Half-day,0.0,0.0
1450,2444,2024-04-17,14:24:42,20:14:39,Absent,0.0,0.0
1451,2437,2024-03-07,14:24:09,04:03:48,Absent,0.0,0.0
1452,2437,2023-09-17,19:53:16,08:45:35,Half-day,0.0,0.0
1453,2409,2024-03-20,15:45:00,08:03:26,Late,0.0,0.0
1454,2436,2023-07-27,17:41:09,02:54:20,Present,4.7,0.47
1455,2426,2024-01-19,02:16:21,19:27:06,Late,0.0,0.0
1456,2427,2024-01-21,13:37:24,09:47:25,Late,0.0,0.0
1457,2446,2023-08-09,13:04:39,02:09:47,Half-day,0.0,0.0
1458,2416,2024-04-17,20:18:05,18:02:31,Present,5.19,1.99
1459,2450,2023-11-15,11:25:04,01:43:03,Absent,0.0,0.0
1460,2441,2023-07-10,10:00:38,21:21:50,Present,4.19,1.31
1461,2413,2024-01-03,04:58:00,09:24:04,Present,6.65,1.51
1462,2447,2024-01-21,22:35:05,11:33:22,Present,4.91,1.86
1463,2428,2024-01-13,22:42:45,02:51:36,Late,0.0,0.0
1464,2413,2023-08-13,03:46:21,10:53:50,Late,0.0,0.0
1465,2415,2023-10-01,22:15:51,19:27:15,Half-day,0.0,0.0
1466,2404,2023-07-16,13:05:32,21:21:58,Absent,0.0,0.0
1467,2403,2023-12-08,23:15:06,07:51:41,Absent,0.0,0.0
1468,2430,2023-09-19,15:44:49,02:05:37,Present,5.6,1.8
1469,2433,2023-09-11,03:16:19,22:45:57,Absent,0.0,0.0
1470,2403,2023-07-15,19:26:09,14:41:10,Absent,0.0,0.0
1471,2475,2023-10-11,23:23:11,08:44:43,Late,0.0,0.0
1472,2493,2023-11-06,23:19:23,09:18:21,Absent,0.0,0.0
1473,2478,2023-09-12,13:27:49,05:29:45,Present,6.93,0.0
1474,2460,2023-11-22,02:15:48,01:27:53,Present,7.8,0.0
1475,2472,2023-08-20,21:47:10,05:31:05,Half-day,0.0,0.0
1476,2500,2023-10-26,04:23:10,15:34:36,Late,0.0,0.0
1477,2462,2024-04-30,08:52:11,19:43:07,Late,0.0,0.0
1478,2460,2024-01-12,11:41:07,13:25:05,Present,5.77,0.17
1479,2473,2023-09-05,21:50:42,18:29:48,Present,6.8,0.0
1480,2473,2024-01-20,15:19:19,16:58:08,Absent,0.0,0.0
1481,2451,2023-12-14,09:48:30,09:50:14,Absent,0.0,0.0
1482,2459,2024-02-14,09:03:23,15:34:13,Late,0.0,0.0
1483,2482,2024-04-21,15:08:34,02:52:05,Absent,0.0,0.0
1484,2465,2023-11-12,05:30:32,18:14:47,Present,5.0,0.46
1485,2472,2024-03-06,09:56:19,04:04:42,Late,0.0,0.0
1486,2468,2024-02-03,19:03:29,11:32:12,Absent,0.0,0.0
1487,2457,2023-12-29,22:07:15,21:10:59,Absent,0.0,0.0
1488,2469,2023-09-07,01:35:55,23:33:07,Late,0.0,0.0
1489,2464,2023-11-12,17:08:37,10:09:26,Absent,0.0,0.0
1490,2492,2023-12-16,11:21:39,06:16:05,Late,0.0,0.0
1491,2452,2023-06-20,10:39:19,05:49:26,Present,5.18,1.03
1492,2488,2024-03-27,10:10:49,16:47:53,Half-day,0.0,0.0
1493,2468,2024-04-11,13:53:13,03:17:18,Half-day,0.0,0.0
1494,2480,2024-04-23,04:21:58,23:36:02,Absent,0.0,0.0
1495,2471,2024-03-14,21:08:14,03:15:06,Absent,0.0,0.0
1496,2486,2024-01-23,09:31:49,10:22:13,Absent,0.0,0.0
1497,2472,2023-07-04,19:40:56,22:15:25,Half-day,0.0,0.0
1498,2466,2023-08-13,17:20:29,16:48:35,Late,0.0,0.0
1499,2459,2023-10-12,06:56:27,03:30:38,Present,4.37,0.2
1500,2484,2024-01-29,17:42:15,03:44:25,Late,0.0,0.0
1501,2524,2024-02-25,14:33:04,20:59:21,Absent,0.0,0.0
1502,2516,2024-02-22,16:44:13,16:09:48,Absent,0.0,0.0
1503,2536,2024-04-09,19:53:28,17:00:52,Absent,0.0,0.0
1504,2521,2024-04-26,01:18:57,21:04:21,Absent,0.0,0.0
1505,2536,2024-04-29,02:37:35,07:26:48,Late,0.0,0.0
1506,2532,2024-04-23,02:45:39,13:46:26,Half-day,0.0,0.0
1507,2505,2024-02-28,20:05:41,09:05:23,Absent,0.0,0.0
1508,2501,2023-06-16,05:15:30,09:17:13,Late,0.0,0.0
1509,2511,2024-04-16,10:03:50,03:36:26,Present,7.08,0.0
1510,2550,2024-03-12,02:08:25,03:38:35,Late,0.0,0.0
1511,2526,2023-11-16,06:30:03,13:28:12,Late,0.0,0.0
1512,2509,2023-07-19,19:48:50,00:45:29,Late,0.0,0.0
1513,2533,2023-09-29,05:11:29,10:22:23,Absent,0.0,0.0
1514,2508,2023-12-02,12:45:51,03:01:37,Late,0.0,0.0
1515,2524,2024-02-01,06:31:15,11:33:10,Half-day,0.0,0.0
1516,2527,2023-09-26,01:37:42,15:47:36,Present,7.8,0.0
1517,2524,2024-05-18,04:34:28,14:17:12,Late,0.0,0.0
1518,2517,2023-07-07,11:12:54,19:51:32,Absent,0.0,0.0
1519,2513,2023-07-17,13:46:51,00:25:01,Late,0.0,0.0
1520,2549,2023-06-24,12:16:12,11:38:35,Half-day,0.0,0.0
1521,2525,2023-08-18,15:26:54,17:59:07,Absent,0.0,0.0
1522,2501,2023-09-26,01:29:14,11:15:02,Half-day,0.0,0.0
1523,2550,2023-07-16,13:19:45,11:55:40,Late,0.0,0.0
1524,2515,2023-06-22,09:44:41,05:11:40,Absent,0.0,0.0
1525,2548,2023-11-28,00:03:56,03:38:34,Late,0.0,0.0
1526,2534,2023-05-26,22:09:17,22:18:24,Half-day,0.0,0.0
1527,2550,2024-04-21,07:15:59,00:05:38,Absent,0.0,0.0
1528,2502,2023-10-10,17:08:37,10:01:06,Absent,0.0,0.0
1529,2529,2023-12-17,13:19:57,09:30:01,Absent,0.0,0.0
1530,2549,2023-11-13,06:21:07,03:16:15,Late,0.0,0.0
1531,2571,2023-09-06,17:21:49,02:33:16,Absent,0.0,0.0
1532,2566,2023-08-24,11:17:01,19:09:35,Present,4.86,1.89
1533,2563,2024-05-16,20:24:52,04:17:08,Absent,0.0,0.0
1534,2573,2023-09-19,10:41:58,13:18:26,Late,0.0,0.0
1535,2565,2023-08-28,21:15:00,10:02:35,Late,0.0,0.0
1536,2581,2023-09-28,17:51:03,07:55:40,Absent,0.0,0.0
1537,2590,2024-03-07,01:44:27,23:35:25,Present,7.09,0.4
1538,2583,2024-01-20,16:06:46,15:50:27,Present,7.23,0.0
1539,2583,2024-04-08,08:02:11,00:09:25,Half-day,0.0,0.0
1540,2566,2023-05-30,15:38:06,04:14:43,Absent,0.0,0.0
1541,2583,2023-06-18,13:17:10,08:18:00,Late,0.0,0.0
1542,2572,2023-10-30,11:02:13,03:36:39,Absent,0.0,0.0
1543,2551,2024-01-06,09:28:31,11:40:28,Absent,0.0,0.0
1544,2581,2024-01-05,18:03:08,08:07:53,Late,0.0,0.0
1545,2557,2023-12-23,04:28:46,23:07:09,Late,0.0,0.0
1546,2594,2023-10-06,23:30:54,08:12:59,Absent,0.0,0.0
1547,2588,2024-01-11,14:00:53,19:37:17,Absent,0.0,0.0
1548,2561,2023-08-28,11:31:50,02:05:09,Half-day,0.0,0.0
1549,2568,2023-06-27,18:41:20,07:50:48,Absent,0.0,0.0
1550,2578,2024-02-05,12:23:07,13:54:31,Half-day,0.0,0.0
1551,2598,2024-01-02,04:31:52,23:40:45,Present,6.05,1.18
1552,2587,2023-10-03,22:37:38,15:39:12,Present,7.52,0.0
1553,2595,2023-06-23,21:16:59,18:16:17,Half-day,0.0,0.0
1554,2580,2023-12-15,16:08:48,14:36:16,Absent,0.0,0.0
1555,2591,2023-10-26,06:01:36,08:42:11,Half-day,0.0,0.0
1556,2564,2023-12-27,01:32:43,10:48:31,Absent,0.0,0.0
1557,2576,2024-01-08,08:12:00,07:27:04,Half-day,0.0,0.0
1558,2553,2023-06-23,05:28:59,07:44:40,Half-day,0.0,0.0
