PayrollID,EmployeeID,PayPeriodStart,PayPeriodEnd,GrossSalary,Deductions,NetSalary,PaymentDate
4063,4063,2024-02-10,2024-03-11,6854.72,420.46,6434.26,2024-03-16
4064,4064,2023-11-09,2023-12-09,6406.3,359.67,6046.63,2023-12-14
4065,4065,2023-05-27,2023-06-26,6938.54,433.71,6504.83,2023-07-01
4066,4066,2023-09-12,2023-10-12,6584.33,207.8,6376.53,2023-10-17
4067,4067,2023-06-29,2023-07-29,6163.16,227.52,5935.639999999999,2023-08-03
4068,4068,2024-01-01,2024-01-31,4211.83,358.59,3853.24,2024-02-05
4069,4069,2024-01-08,2024-02-07,5763.59,298.63,5464.96,2024-02-12
4070,4070,2023-06-07,2023-07-07,3907.79,332.12,3575.67,2023-07-12
4071,4071,2023-12-18,2024-01-17,3266.22,213.48,3052.74,2024-01-22
4072,4072,2024-02-09,2024-03-10,4529.57,455.7,4073.87,2024-03-15
4073,4073,2024-05-02,2024-06-01,6350.73,208.68,6142.049999999999,2024-06-06
4074,4074,2024-01-25,2024-02-24,3413.68,331.77,3081.91,2024-02-29
4075,4075,2023-05-30,2023-06-29,6840.11,378.71,6461.4,2023-07-04
4076,4076,2023-11-12,2023-12-12,6377.35,402.57,5974.780000000001,2023-12-17
4077,4077,2024-05-12,2024-06-11,6674.01,282.83,6391.18,2024-06-16
4078,4078,2024-05-15,2024-06-14,3310.74,424.25,2886.49,2024-06-19
4079,4079,2023-12-06,2024-01-05,4299.06,429.22,3869.84,2024-01-10
4080,4080,2024-01-22,2024-02-21,4070.86,215.42,3855.44,2024-02-26
4081,4081,2023-06-07,2023-07-07,4909.38,272.77,4636.610000000001,2023-07-12
4082,4082,2023-07-09,2023-08-08,5732.83,370.92,5361.91,2023-08-13
4083,4083,2024-01-29,2024-02-28,6817.46,265.94,6551.52,2024-03-04
4084,4084,2023-12-26,2024-01-25,4514.79,341.25,4173.54,2024-01-30
4085,4085,2023-12-12,2024-01-11,6653.91,279.43,6374.48,2024-01-16
4086,4086,2024-02-03,2024-03-04,3797.59,261.75,3535.84,2024-03-09
4087,4087,2023-10-29,2023-11-28,3886.07,281.42,3604.65,2023-12-03
4088,4088,2024-03-12,2024-04-11,6946.27,309.42,6636.85,2024-04-16
4089,4089,2023-10-31,2023-11-30,6919.19,214.38,6704.8099999999995,2023-12-05
4090,4090,2023-07-09,2023-08-08,6301.47,272.55,6028.92,2023-08-13
4091,4091,2024-03-31,2024-04-30,3410.93,354.36,3056.5699999999997,2024-05-05
4092,4092,2024-03-18,2024-04-17,5225.75,322.6,4903.15,2024-04-22
4093,4093,2023-06-07,2023-07-07,4495.61,380.77,4114.84,2023-07-12
4094,4094,2023-09-18,2023-10-18,4328.95,402.81,3926.14,2023-10-23
4095,4095,2023-06-25,2023-07-25,5420.49,253.52,5166.969999999999,2023-07-30
4096,4096,2023-12-17,2024-01-16,4689.32,248.81,4440.509999999999,2024-01-21
4097,4097,2023-12-27,2024-01-26,3343.29,458.87,2884.42,2024-01-31
4098,4098,2024-04-18,2024-05-18,3703.7,279.94,3423.7599999999998,2024-05-23
4099,4099,2024-01-05,2024-02-04,5838.38,291.17,5547.21,2024-02-09
4100,4100,2023-08-17,2023-09-16,5208.61,265.44,4943.17,2023-09-21
4101,4101,2023-12-15,2024-01-14,3684.47,475.38,3209.0899999999997,2024-01-19
4102,4102,2023-09-10,2023-10-10,3274.61,378.32,2896.29,2023-10-15
4103,4103,2023-10-24,2023-11-23,6698.2,294.71,6403.49,2023-11-28
4104,4104,2023-07-24,2023-08-23,3263.37,277.56,2985.81,2023-08-28
4105,4105,2023-09-23,2023-10-23,6215.69,208.61,6007.08,2023-10-28
4106,4106,2023-12-21,2024-01-20,4620.81,418.76,4202.05,2024-01-25
4107,4107,2024-03-10,2024-04-09,6993.51,462.39,6531.12,2024-04-14
4108,4108,2023-05-30,2023-06-29,4489.28,447.15,4042.1299999999997,2023-07-04
4109,4109,2024-03-17,2024-04-16,4763.21,337.33,4425.88,2024-04-21
4110,4110,2024-04-13,2024-05-13,3379.13,435.97,2943.16,2024-05-18
4111,4111,2023-09-18,2023-10-18,4637.6,458.0,4179.6,2023-10-23
4112,4112,2023-07-15,2023-08-14,6109.32,376.4,5732.92,2023-08-19
4113,4113,2024-01-16,2024-02-15,5852.81,248.96,5603.85,2024-02-20
4114,4114,2023-10-10,2023-11-09,3178.82,411.9,2766.92,2023-11-14
4115,4115,2024-03-09,2024-04-08,4772.54,283.06,4489.48,2024-04-13
4116,4116,2023-06-02,2023-07-02,5897.11,449.54,5447.57,2023-07-07
4117,4117,2023-07-16,2023-08-15,4658.44,493.37,4165.07,2023-08-20
4118,4118,2023-05-24,2023-06-23,5934.9,449.82,5485.08,2023-06-28
4119,4119,2023-11-20,2023-12-20,3499.03,283.97,3215.0600000000004,2023-12-25
4120,4120,2023-05-30,2023-06-29,3662.68,489.42,3173.2599999999998,2023-07-04
4121,4121,2023-07-05,2023-08-04,6001.89,385.64,5616.25,2023-08-09
4122,4122,2023-09-09,2023-10-09,5029.66,222.84,4806.82,2023-10-14
4123,4123,2023-10-04,2023-11-03,6362.19,410.53,5951.66,2023-11-08
4124,4124,2024-05-16,2024-06-15,5470.76,402.64,5068.12,2024-06-20
4125,4125,2023-12-05,2024-01-04,4638.28,221.55,4416.73,2024-01-09
4126,4126,2023-05-27,2023-06-26,3021.36,261.91,2759.4500000000003,2023-07-01
4127,4127,2023-11-13,2023-12-13,3122.76,404.64,2718.1200000000003,2023-12-18
4128,4128,2024-04-09,2024-05-09,3837.94,335.15,3502.79,2024-05-14
4129,4129,2023-11-10,2023-12-10,3127.31,479.0,2648.31,2023-12-15
4130,4130,2024-03-24,2024-04-23,5651.26,227.93,5423.33,2024-04-28
4131,4131,2024-01-06,2024-02-05,6202.6,251.28,5951.320000000001,2024-02-10
4132,4132,2024-02-23,2024-03-24,5978.29,231.91,5746.38,2024-03-29
4133,4133,2023-12-22,2024-01-21,6898.73,396.35,6502.379999999999,2024-01-26
4134,4134,2024-01-08,2024-02-07,5893.46,360.83,5532.63,2024-02-12
4135,4135,2023-10-30,2023-11-29,6018.89,435.03,5583.860000000001,2023-12-04
4136,4136,2023-12-13,2024-01-12,5677.7,442.07,5235.63,2024-01-17
4137,4137,2023-07-02,2023-08-01,5650.12,374.19,5275.93,2023-08-06
4138,4138,2023-12-15,2024-01-14,6361.01,214.71,6146.3,2024-01-19
4139,4139,2024-02-16,2024-03-17,5063.08,465.15,4597.93,2024-03-22
4140,4140,2023-08-25,2023-09-24,3205.05,380.3,2824.75,2023-09-29
4141,4141,2023-11-25,2023-12-25,3261.47,275.25,2986.22,2023-12-30
4142,4142,2024-04-16,2024-05-16,4109.23,364.84,3744.3899999999994,2024-05-21
4143,4143,2024-03-09,2024-04-08,5285.6,384.47,4901.13,2024-04-13
4144,4144,2023-11-28,2023-12-28,4329.69,469.97,3859.7199999999993,2024-01-02
4145,4145,2023-08-31,2023-09-30,3224.99,383.96,2841.0299999999997,2023-10-05
4146,4146,2024-04-11,2024-05-11,4868.9,466.21,4402.69,2024-05-16
4147,4147,2024-01-20,2024-02-19,3460.92,490.23,2970.69,2024-02-24
4148,4148,2023-11-05,2023-12-05,3603.12,381.35,3221.77,2023-12-10
4149,4149,2023-08-27,2023-09-26,5794.2,371.91,5422.29,2023-10-01
4150,4150,2023-06-20,2023-07-20,3210.85,249.64,2961.21,2023-07-25
4151,4151,2024-01-07,2024-02-06,5619.58,280.45,5339.13,2024-02-11
4152,4152,2023-12-27,2024-01-26,6956.29,290.35,6665.94,2024-01-31
4153,4153,2023-07-13,2023-08-12,6632.11,282.02,6350.09,2023-08-17
4154,4154,2023-11-15,2023-12-15,4947.04,404.58,4542.46,2023-12-20
4155,4155,2024-01-28,2024-02-27,3346.77,258.75,3088.02,2024-03-03
4156,4156,2024-01-28,2024-02-27,4233.04,386.43,3846.61,2024-03-03
4157,4157,2023-07-17,2023-08-16,3752.4,418.95,3333.4500000000003,2023-08-21
4158,4158,2024-01-26,2024-02-25,4113.22,279.4,3833.82,2024-03-01
4159,4159,2023-07-23,2023-08-22,4181.31,247.99,3933.3200000000006,2023-08-27
4160,4160,2024-02-28,2024-03-29,4906.7,307.11,4599.59,2024-04-03
4161,4161,2023-10-18,2023-11-17,5881.96,254.91,5627.05,2023-11-22
4162,4162,2023-10-29,2023-11-28,6823.18,301.37,6521.81,2023-12-03
4163,4163,2024-02-20,2024-03-21,3707.08,431.11,3275.97,2024-03-26
4164,4164,2023-12-13,2024-01-12,5246.43,301.86,4944.570000000001,2024-01-17
4165,4165,2024-01-06,2024-02-05,5546.57,466.85,5079.719999999999,2024-02-10
4166,4166,2023-07-25,2023-08-24,5954.01,230.38,5723.63,2023-08-29
4167,4167,2024-01-19,2024-02-18,4470.0,261.46,4208.54,2024-02-23
4168,4168,2023-06-16,2023-07-16,5158.37,267.71,4890.66,2023-07-21
4169,4169,2023-09-22,2023-10-22,6470.6,218.38,6252.22,2023-10-27
4170,4170,2023-07-06,2023-08-05,5956.78,485.39,5471.389999999999,2023-08-10
4171,4171,2024-02-03,2024-03-04,3003.1,210.09,2793.0099999999998,2024-03-09
4172,4172,2023-06-17,2023-07-17,3283.39,212.85,3070.54,2023-07-22
4173,4173,2023-09-07,2023-10-07,6103.48,218.46,5885.0199999999995,2023-10-12
4174,4174,2023-08-21,2023-09-20,4075.75,472.09,3603.66,2023-09-25
4175,4175,2023-08-02,2023-09-01,3292.95,312.62,2980.33,2023-09-06
4176,4176,2024-05-02,2024-06-01,5059.82,296.69,4763.13,2024-06-06
4177,4177,2023-10-04,2023-11-03,3432.26,442.55,2989.71,2023-11-08
4178,4178,2024-05-20,2024-06-19,3110.05,454.13,2655.92,2024-06-24
4179,4179,2023-07-15,2023-08-14,6621.22,459.26,6161.96,2023-08-19
4180,4180,2023-08-30,2023-09-29,4363.05,256.41,4106.64,2023-10-04
4181,4181,2024-04-24,2024-05-24,4573.56,238.0,4335.56,2024-05-29
4182,4182,2023-09-06,2023-10-06,4168.23,388.67,3779.5599999999995,2023-10-11
4183,4183,2023-06-15,2023-07-15,3982.66,424.35,3558.31,2023-07-20
4184,4184,2023-09-25,2023-10-25,3572.92,212.44,3360.48,2023-10-30
4185,4185,2023-05-26,2023-06-25,3729.53,259.79,3469.7400000000002,2023-06-30
4186,4186,2023-08-03,2023-09-02,4202.1,323.82,3878.28,2023-09-07
4187,4187,2023-06-21,2023-07-21,4131.19,366.37,3764.8199999999997,2023-07-26
4188,4188,2023-07-01,2023-07-31,6925.02,244.57,6680.450000000001,2023-08-05
4189,4189,2023-07-06,2023-08-05,5003.24,346.23,4657.01,2023-08-10
4190,4190,2024-04-22,2024-05-22,3010.32,471.17,2539.15,2024-05-27
4191,4191,2024-01-06,2024-02-05,5033.19,263.99,4769.2,2024-02-10
4192,4192,2024-03-07,2024-04-06,3832.1,207.6,3624.5,2024-04-11
4193,4193,2023-12-23,2024-01-22,6603.7,323.9,6279.8,2024-01-27
4194,4194,2024-01-14,2024-02-13,3274.78,207.86,3066.92,2024-02-18
4195,4195,2023-11-04,2023-12-04,3878.41,269.47,3608.9399999999996,2023-12-09
4196,4196,2023-08-12,2023-09-11,3612.55,471.89,3140.6600000000003,2023-09-16
4197,4197,2023-09-11,2023-10-11,5573.18,312.43,5260.75,2023-10-16
4198,4198,2023-12-01,2023-12-31,4741.59,331.79,4409.8,2024-01-05
4199,4199,2024-04-28,2024-05-28,5840.87,419.71,5421.16,2024-06-02
4200,4200,2024-01-23,2024-02-22,5408.97,361.92,5047.05,2024-02-27
4201,4201,2024-03-27,2024-04-26,6763.91,474.12,6289.79,2024-05-01
4202,4202,2023-08-31,2023-09-30,6263.89,203.49,6060.400000000001,2023-10-05
4203,4203,2023-08-01,2023-08-31,3584.3,425.56,3158.7400000000002,2023-09-05
4204,4204,2024-01-04,2024-02-03,5429.28,341.09,5088.19,2024-02-08
4205,4205,2023-09-05,2023-10-05,4130.31,229.36,3900.9500000000003,2023-10-10
4206,4206,2023-07-23,2023-08-22,4217.61,279.98,3937.6299999999997,2023-08-27
4207,4207,2024-01-30,2024-02-29,3345.31,211.88,3133.43,2024-03-05
4208,4208,2024-05-10,2024-06-09,5703.16,401.76,5301.4,2024-06-14
4209,4209,2023-11-10,2023-12-10,5571.01,307.98,5263.030000000001,2023-12-15
4210,4210,2024-04-26,2024-05-26,3907.59,418.4,3489.19,2024-05-31
4211,4211,2024-04-12,2024-05-12,4130.53,415.8,3714.7299999999996,2024-05-17
4212,4212,2023-09-18,2023-10-18,4649.37,216.23,4433.14,2023-10-23
4213,4213,2024-01-15,2024-02-14,3914.34,254.93,3659.4100000000003,2024-02-19
4214,4214,2024-03-02,2024-04-01,5398.22,308.22,5090.0,2024-04-06
4215,4215,2023-12-12,2024-01-11,3082.18,491.16,2591.02,2024-01-16
4216,4216,2024-04-06,2024-05-06,5619.71,227.43,5392.28,2024-05-11
4217,4217,2023-11-21,2023-12-21,6668.67,443.62,6225.05,2023-12-26
4218,4218,2024-02-18,2024-03-19,5600.37,336.8,5263.57,2024-03-24
4219,4219,2024-04-01,2024-05-01,4174.51,475.21,3699.3,2024-05-06
4220,4220,2023-08-11,2023-09-10,5646.45,406.16,5240.29,2023-09-15
4221,4221,2024-02-18,2024-03-19,6884.42,260.28,6624.14,2024-03-24
4222,4222,2023-09-09,2023-10-09,4965.88,267.64,4698.24,2023-10-14
4223,4223,2023-08-23,2023-09-22,4722.28,396.61,4325.67,2023-09-27
4224,4224,2023-10-20,2023-11-19,6386.64,352.5,6034.14,2023-11-24
4225,4225,2023-10-02,2023-11-01,6740.84,295.63,6445.21,2023-11-06
4226,4226,2024-01-08,2024-02-07,4443.39,284.66,4158.7300000000005,2024-02-12
4227,4227,2024-01-07,2024-02-06,4043.11,461.28,3581.83,2024-02-11
4228,4228,2023-12-06,2024-01-05,4955.87,252.98,4702.89,2024-01-10
4229,4229,2023-08-15,2023-09-14,3054.52,240.32,2814.2,2023-09-19
4230,4230,2024-01-12,2024-02-11,3917.19,449.92,3467.27,2024-02-16
4231,4231,2023-10-04,2023-11-03,5609.62,250.37,5359.25,2023-11-08
4232,4232,2024-01-01,2024-01-31,5241.95,215.56,5026.389999999999,2024-02-05
4233,4233,2024-01-24,2024-02-23,6782.94,382.93,6400.009999999999,2024-02-28
4234,4234,2023-07-30,2023-08-29,3022.77,321.78,2700.99,2023-09-03
4235,4235,2024-03-17,2024-04-16,6963.67,335.62,6628.05,2024-04-21
4236,4236,2023-08-30,2023-09-29,4337.0,462.94,3874.06,2023-10-04
4237,4237,2023-05-24,2023-06-23,3095.8,490.64,2605.1600000000003,2023-06-28
4238,4238,2023-06-09,2023-07-09,4581.81,225.53,4356.280000000001,2023-07-14
4239,4239,2023-06-16,2023-07-16,3764.14,270.27,3493.87,2023-07-21
4240,4240,2024-05-04,2024-06-03,5458.22,203.28,5254.9400000000005,2024-06-08
4241,4241,2023-10-26,2023-11-25,3745.66,293.46,3452.2,2023-11-30
4242,4242,2023-12-25,2024-01-24,5902.49,220.56,5681.929999999999,2024-01-29
4243,4243,2024-04-08,2024-05-08,5849.44,250.19,5599.25,2024-05-13
4244,4244,2024-02-18,2024-03-19,4049.61,308.26,3741.3500000000004,2024-03-24
4245,4245,2024-04-19,2024-05-19,3027.27,384.42,2642.85,2024-05-24
4246,4246,2023-06-17,2023-07-17,4839.9,413.26,4426.639999999999,2023-07-22
4247,4247,2024-02-21,2024-03-22,3664.44,251.52,3412.92,2024-03-27
4248,4248,2023-09-01,2023-10-01,5855.14,335.38,5519.76,2023-10-06
4249,4249,2023-06-09,2023-07-09,5547.04,232.73,5314.31,2023-07-14
4250,4250,2023-09-01,2023-10-01,3258.59,294.89,2963.7000000000003,2023-10-06
4251,4251,2024-01-17,2024-02-16,6886.09,395.34,6490.75,2024-02-21
4252,4252,2024-03-16,2024-04-15,3057.05,267.97,2789.08,2024-04-20
4253,4253,2023-07-11,2023-08-10,3909.42,484.07,3425.35,2023-08-15
4254,4254,2023-07-23,2023-08-22,5091.08,488.61,4602.47,2023-08-27
4255,4255,2023-08-08,2023-09-07,4616.4,386.16,4230.24,2023-09-12
4256,4256,2023-08-25,2023-09-24,4115.49,468.53,3646.96,2023-09-29
4257,4257,2023-12-16,2024-01-15,6675.91,447.51,6228.4,2024-01-20
4258,4258,2023-09-28,2023-10-28,4268.49,289.29,3979.2,2023-11-02
4259,4259,2023-08-16,2023-09-15,5843.71,288.53,5555.18,2023-09-20
4260,4260,2023-12-15,2024-01-14,4135.96,452.48,3683.48,2024-01-19
4261,4261,2023-11-14,2023-12-14,4766.91,246.42,4520.49,2023-12-19
4262,4262,2023-11-27,2023-12-27,3137.77,203.24,2934.5299999999997,2024-01-01
4263,4263,2024-02-02,2024-03-03,5790.94,297.1,5493.839999999999,2024-03-08
4264,4264,2023-06-22,2023-07-22,3187.69,250.14,2937.55,2023-07-27
4265,4265,2023-06-28,2023-07-28,3013.47,260.06,2753.41,2023-08-02
4266,4266,2024-02-22,2024-03-23,6346.2,303.99,6042.21,2024-03-28
4267,4267,2024-04-29,2024-05-29,3229.6,490.37,2739.23,2024-06-03
4268,4268,2023-07-22,2023-08-21,3986.09,409.01,3577.08,2023-08-26
4269,4269,2023-07-30,2023-08-29,6007.83,426.31,5581.5199999999995,2023-09-03
4270,4270,2023-12-15,2024-01-14,6744.47,321.33,6423.14,2024-01-19
4271,4271,2023-11-29,2023-12-29,5464.79,435.62,5029.17,2024-01-03
4272,4272,2023-06-11,2023-07-11,3734.83,292.05,3442.7799999999997,2023-07-16
4273,4273,2024-03-07,2024-04-06,3682.17,279.98,3402.19,2024-04-11
4274,4274,2024-02-04,2024-03-05,6086.47,436.96,5649.51,2024-03-10
4275,4275,2023-09-24,2023-10-24,3948.59,357.94,3590.65,2023-10-29
4276,4276,2024-01-17,2024-02-16,6349.54,303.77,6045.77,2024-02-21
4277,4277,2024-01-27,2024-02-26,3787.61,314.33,3473.28,2024-03-02
4278,4278,2023-05-27,2023-06-26,3444.54,240.54,3204.0,2023-07-01
4279,4279,2023-12-02,2024-01-01,3216.77,284.06,2932.71,2024-01-06
4280,4280,2023-10-14,2023-11-13,5173.28,355.31,4817.969999999999,2023-11-18
4281,4281,2023-07-23,2023-08-22,4995.78,290.14,4705.639999999999,2023-08-27
4282,4282,2023-06-29,2023-07-29,4149.85,472.38,3677.4700000000003,2023-08-03
4283,4283,2023-08-25,2023-09-24,6971.13,236.06,6735.07,2023-09-29
4284,4284,2023-07-27,2023-08-26,6473.78,474.32,5999.46,2023-08-31
4285,4285,2024-02-18,2024-03-19,3572.88,480.67,3092.21,2024-03-24
4286,4286,2023-09-20,2023-10-20,3215.79,444.39,2771.4,2023-10-25
4287,4287,2023-06-21,2023-07-21,6946.37,497.93,6448.44,2023-07-26
4288,4288,2024-01-21,2024-02-20,5143.62,306.87,4836.75,2024-02-25
4289,4289,2023-07-11,2023-08-10,4768.69,396.66,4372.03,2023-08-15
4290,4290,2023-07-02,2023-08-01,3403.79,477.02,2926.77,2023-08-06
4291,4291,2023-09-25,2023-10-25,5685.41,201.53,5483.88,2023-10-30
4292,4292,2023-10-18,2023-11-17,6046.08,381.93,5664.15,2023-11-22
4293,4293,2023-12-04,2024-01-03,5754.27,482.99,5271.280000000001,2024-01-08
4294,4294,2023-12-12,2024-01-11,5364.67,346.16,5018.51,2024-01-16
4295,4295,2023-12-25,2024-01-24,5669.82,393.59,5276.23,2024-01-29
4296,4296,2023-12-04,2024-01-03,3266.34,293.13,2973.21,2024-01-08
4297,4297,2023-11-25,2023-12-25,4761.84,429.65,4332.1900000000005,2023-12-30
4298,4298,2024-01-10,2024-02-09,4718.92,304.31,4414.61,2024-02-14
4299,4299,2024-01-28,2024-02-27,5251.01,396.07,4854.9400000000005,2024-03-03
4300,4300,2023-12-03,2024-01-02,6563.69,279.74,6283.95,2024-01-07
4301,4301,2024-04-06,2024-05-06,3082.2,334.35,2747.85,2024-05-11
4302,4302,2024-01-13,2024-02-12,5800.61,235.71,5564.9,2024-02-17
4303,4303,2024-04-12,2024-05-12,5902.55,334.85,5567.7,2024-05-17
4304,4304,2023-09-17,2023-10-17,6682.72,320.11,6362.610000000001,2023-10-22
4305,4305,2023-09-05,2023-10-05,6534.22,299.74,6234.4800000000005,2023-10-10
4306,4306,2023-11-07,2023-12-07,4201.98,430.97,3771.0099999999993,2023-12-12
4307,4307,2024-03-13,2024-04-12,5873.42,484.86,5388.56,2024-04-17
4308,4308,2024-05-18,2024-06-17,3373.16,328.26,3044.8999999999996,2024-06-22
4309,4309,2023-09-04,2023-10-04,4660.49,270.91,4389.58,2023-10-09
4310,4310,2023-07-19,2023-08-18,6739.91,416.87,6323.04,2023-08-23
4311,4311,2023-12-22,2024-01-21,3841.16,306.49,3534.67,2024-01-26
4312,4312,2024-01-05,2024-02-04,3491.91,427.56,3064.35,2024-02-09
4313,4313,2023-08-12,2023-09-11,3839.64,334.53,3505.1099999999997,2023-09-16
4314,4314,2024-03-06,2024-04-05,5156.13,256.3,4899.83,2024-04-10
4315,4315,2023-08-21,2023-09-20,6892.43,346.76,6545.67,2023-09-25
4316,4316,2023-11-15,2023-12-15,3858.15,371.81,3486.34,2023-12-20
4317,4317,2023-08-06,2023-09-05,6970.03,275.47,6694.5599999999995,2023-09-10
4318,4318,2023-07-10,2023-08-09,6521.52,474.66,6046.860000000001,2023-08-14
4319,4319,2023-05-26,2023-06-25,5764.83,346.81,5418.0199999999995,2023-06-30
4320,4320,2023-08-24,2023-09-23,6413.61,349.7,6063.91,2023-09-28
4321,4321,2024-05-08,2024-06-07,6900.98,245.11,6655.87,2024-06-12
4322,4322,2023-06-08,2023-07-08,3494.33,302.34,3191.99,2023-07-13
4323,4323,2023-10-06,2023-11-05,3311.08,206.1,3104.98,2023-11-10
4324,4324,2024-02-25,2024-03-26,3290.09,488.4,2801.69,2024-03-31
4325,4325,2023-07-10,2023-08-09,6194.43,422.58,5771.85,2023-08-14
4326,4326,2023-10-24,2023-11-23,4711.62,382.29,4329.33,2023-11-28
4327,4327,2023-11-30,2023-12-30,4239.74,421.31,3818.43,2024-01-04
4328,4328,2023-10-07,2023-11-06,5043.57,450.28,4593.29,2023-11-11
4329,4329,2023-12-08,2024-01-07,3899.59,234.25,3665.34,2024-01-12
4330,4330,2023-06-09,2023-07-09,5853.52,491.72,5361.8,2023-07-14
4331,4331,2024-03-19,2024-04-18,4167.64,433.81,3733.8300000000004,2024-04-23
4332,4332,2023-06-10,2023-07-10,4043.17,465.94,3577.23,2023-07-15
4333,4333,2023-11-29,2023-12-29,5329.41,302.87,5026.54,2024-01-03
4334,4334,2023-10-14,2023-11-13,3771.85,477.79,3294.06,2023-11-18
4335,4335,2024-04-12,2024-05-12,4516.57,280.15,4236.42,2024-05-17
4336,4336,2024-04-27,2024-05-27,4978.74,248.57,4730.17,2024-06-01
4337,4337,2023-07-20,2023-08-19,6317.67,289.4,6028.27,2023-08-24
4338,4338,2024-01-31,2024-03-01,5462.88,328.35,5134.53,2024-03-06
4339,4339,2023-08-09,2023-09-08,6939.52,428.12,6511.400000000001,2023-09-13
4340,4340,2023-10-28,2023-11-27,3065.75,345.68,2720.07,2023-12-02
4341,4341,2024-02-17,2024-03-18,3168.0,463.78,2704.2200000000003,2024-03-23
4342,4342,2024-04-22,2024-05-22,4934.5,273.19,4661.31,2024-05-27
4343,4343,2024-04-06,2024-05-06,3349.4,278.97,3070.4300000000003,2024-05-11
4344,4344,2023-09-13,2023-10-13,3232.55,314.87,2917.6800000000003,2023-10-18
4345,4345,2024-01-19,2024-02-18,4448.44,289.04,4159.4,2024-02-23
4346,4346,2023-11-27,2023-12-27,4654.5,351.16,4303.34,2024-01-01
4347,4347,2023-11-23,2023-12-23,3253.72,419.1,2834.62,2023-12-28
4348,4348,2023-12-23,2024-01-22,4370.55,354.83,4015.7200000000003,2024-01-27
4349,4349,2024-03-05,2024-04-04,5667.79,471.49,5196.3,2024-04-09
4350,4350,2023-09-29,2023-10-29,6453.06,299.91,6153.150000000001,2023-11-03
4351,4351,2023-10-17,2023-11-16,4764.77,333.31,4431.46,2023-11-21
4352,4352,2023-07-26,2023-08-25,5004.59,408.14,4596.45,2023-08-30
4353,4353,2023-12-17,2024-01-16,4978.55,454.52,4524.030000000001,2024-01-21
4354,4354,2023-09-26,2023-10-26,6338.51,242.19,6096.320000000001,2023-10-31
4355,4355,2024-04-18,2024-05-18,4572.53,328.58,4243.95,2024-05-23
4356,4356,2024-01-12,2024-02-11,3312.43,344.32,2968.1099999999997,2024-02-16
4357,4357,2024-04-07,2024-05-07,6430.59,394.87,6035.72,2024-05-12
4358,4358,2023-11-04,2023-12-04,3608.96,265.92,3343.04,2023-12-09
4359,4359,2023-10-07,2023-11-06,5250.97,401.58,4849.39,2023-11-11
4360,4360,2024-03-17,2024-04-16,3034.93,316.12,2718.81,2024-04-21
4361,4361,2024-04-22,2024-05-22,3974.3,204.26,3770.04,2024-05-27
4362,4362,2023-12-11,2024-01-10,3544.59,392.78,3151.8100000000004,2024-01-15
4363,4363,2024-03-11,2024-04-10,3563.07,234.54,3328.53,2024-04-15
4364,4364,2024-02-18,2024-03-19,3903.47,308.98,3594.49,2024-03-24
4365,4365,2023-11-11,2023-12-11,4704.6,298.2,4406.400000000001,2023-12-16
4366,4366,2023-11-13,2023-12-13,4766.48,277.89,4488.589999999999,2023-12-18
4367,4367,2024-02-17,2024-03-18,3811.61,310.98,3500.63,2024-03-23
4368,4368,2024-04-09,2024-05-09,3571.41,356.5,3214.91,2024-05-14
4369,4369,2023-11-07,2023-12-07,4170.52,365.19,3805.3300000000004,2023-12-12
4370,4370,2023-10-28,2023-11-27,6179.6,319.21,5860.39,2023-12-02
4371,4371,2023-11-24,2023-12-24,5463.55,332.59,5130.96,2023-12-29
4372,4372,2024-02-06,2024-03-07,6630.62,342.8,6287.82,2024-03-12
4373,4373,2023-10-16,2023-11-15,6675.26,311.38,6363.88,2023-11-20
4374,4374,2023-05-23,2023-06-22,6593.04,294.69,6298.35,2023-06-27
4375,4375,2023-09-21,2023-10-21,3643.65,418.51,3225.1400000000003,2023-10-26
4376,4376,2023-12-05,2024-01-04,3117.61,200.5,2917.11,2024-01-09
4377,4377,2023-10-16,2023-11-15,4947.9,495.6,4452.299999999999,2023-11-20
4378,4378,2024-02-28,2024-03-29,6418.57,436.78,5981.79,2024-04-03
4379,4379,2023-08-11,2023-09-10,6068.05,394.42,5673.63,2023-09-15
4380,4380,2023-10-17,2023-11-16,6882.23,387.23,6495.0,2023-11-21
4381,4381,2024-04-16,2024-05-16,4245.43,354.64,3890.7900000000004,2024-05-21
4382,4382,2023-08-29,2023-09-28,6665.85,251.51,6414.34,2023-10-03
4383,4383,2023-12-09,2024-01-08,3364.6,323.56,3041.04,2024-01-13
4384,4384,2023-11-17,2023-12-17,5363.41,335.42,5027.99,2023-12-22
4385,4385,2024-01-16,2024-02-15,5543.86,357.88,5185.98,2024-02-20
4386,4386,2023-12-20,2024-01-19,5321.01,335.06,4985.95,2024-01-24
4387,4387,2024-03-08,2024-04-07,6235.07,460.82,5774.25,2024-04-12
4388,4388,2023-12-21,2024-01-20,6280.58,312.36,5968.22,2024-01-25
4389,4389,2024-02-28,2024-03-29,3131.95,320.34,2811.6099999999997,2024-04-03
4390,4390,2023-07-17,2023-08-16,4310.82,356.75,3954.0699999999997,2023-08-21
4391,4391,2023-07-14,2023-08-13,3365.68,356.49,3009.1899999999996,2023-08-18
4392,4392,2023-10-06,2023-11-05,5398.75,218.52,5180.23,2023-11-10
4393,4393,2023-12-11,2024-01-10,6510.21,249.82,6260.39,2024-01-15
4394,4394,2024-03-19,2024-04-18,6685.07,299.14,6385.929999999999,2024-04-23
