SessionID,EmployeeID,CompanyID,LoginTime,LogoutTime
47931,2994,60,2024-04-07 18:11:36.109539,2024-04-07 19:47:36.109539
47932,2964,60,2024-04-09 11:36:41.020430,2024-04-09 13:35:41.020430
47933,2956,60,2023-07-23 03:42:26.334026,2023-07-23 04:35:26.334026
47934,2966,60,2023-09-15 21:04:02.510335,2023-09-15 22:03:02.510335
47935,2982,60,2024-05-18 07:02:01.081166,2024-05-18 08:40:01.081166
47936,2956,60,2023-11-27 23:31:06.952631,2023-11-27 23:38:06.952631
47937,2959,60,2023-10-21 02:17:23.319255,2023-10-21 04:17:23.319255
47938,2963,60,2023-12-24 05:01:44.631642,2023-12-24 06:46:44.631642
47939,2986,60,2024-01-11 06:50:58.138295,2024-01-11 07:35:58.138295
47940,2976,60,2023-09-23 01:30:36.382205,2023-09-23 01:42:36.382205
47941,2985,60,2024-01-12 19:45:57.523730,2024-01-12 20:21:57.523730
47942,2984,60,2024-03-13 04:31:30.716177,2024-03-13 05:15:30.716177
47943,2974,60,2024-04-21 05:46:22.390739,2024-04-21 06:06:22.390739
47944,2981,60,2023-07-18 13:42:04.481997,2023-07-18 14:35:04.481997
47945,2955,60,2024-05-03 13:57:24.870419,2024-05-03 15:35:24.870419
47946,2957,60,2024-04-04 10:57:58.371492,2024-04-04 12:19:58.371492
47947,2997,60,2024-03-31 19:11:23.438965,2024-03-31 19:49:23.438965
47948,2974,60,2023-11-01 18:01:38.199972,2023-11-01 18:51:38.199972
47949,2993,60,2024-04-06 20:35:01.819083,2024-04-06 20:41:01.819083
47950,2976,60,2023-10-16 14:01:03.495453,2023-10-16 15:32:03.495453
47951,2980,60,2024-02-07 04:49:26.877529,2024-02-07 05:32:26.877529
47952,2954,60,2023-06-22 23:55:07.772010,2023-06-23 01:28:07.772010
47953,2990,60,2024-02-14 22:22:49.353304,2024-02-14 23:54:49.353304
47954,3000,60,2023-12-25 07:49:45.209256,2023-12-25 09:13:45.209256
47955,2976,60,2023-09-05 20:57:26.627454,2023-09-05 22:29:26.627454
47956,2972,60,2024-03-04 21:33:40.119155,2024-03-04 22:19:40.119155
47957,2951,60,2023-11-18 08:49:37.603037,2023-11-18 09:11:37.603037
47958,2987,60,2023-07-28 17:16:38.089529,2023-07-28 17:32:38.089529
47959,2986,60,2023-12-29 12:34:14.517047,2023-12-29 14:23:14.517047
47960,2981,60,2023-08-19 16:26:10.889158,2023-08-19 18:05:10.889158
47961,2972,60,2024-01-15 15:00:46.831707,2024-01-15 16:50:46.831707
47962,2985,60,2023-11-20 16:33:35.512071,2023-11-20 18:13:35.512071
47963,2964,60,2024-05-13 17:59:01.140631,2024-05-13 19:02:01.140631
47964,2999,60,2023-12-31 05:26:53.690691,2023-12-31 06:30:53.690691
47965,2975,60,2023-08-17 13:05:34.543033,2023-08-17 14:20:34.543033
47966,2967,60,2023-12-30 15:25:49.475173,2023-12-30 16:35:49.475173
47967,2955,60,2024-04-11 21:52:01.969960,2024-04-11 23:46:01.969960
47968,2953,60,2023-11-09 04:52:05.063279,2023-11-09 06:17:05.063279
47969,2991,60,2023-10-30 21:02:12.047621,2023-10-30 21:51:12.047621
47970,2965,60,2023-08-01 10:56:09.490980,2023-08-01 11:05:09.490980
47971,2981,60,2024-04-13 17:10:46.846972,2024-04-13 18:22:46.846972
47972,2991,60,2024-02-18 21:54:20.446623,2024-02-18 23:14:20.446623
47973,2986,60,2024-02-11 12:02:01.191694,2024-02-11 14:00:01.191694
47974,2971,60,2023-11-27 14:34:08.463909,2023-11-27 14:39:08.463909
47975,2967,60,2024-01-27 14:20:58.481455,2024-01-27 16:10:58.481455
47976,2960,60,2024-04-28 12:47:17.121892,2024-04-28 13:51:17.121892
47977,2955,60,2023-12-23 21:13:48.994324,2023-12-23 23:05:48.994324
47978,2994,60,2024-05-19 08:46:49.164881,2024-05-19 10:02:49.164881
47979,2954,60,2024-01-08 21:34:46.627022,2024-01-08 22:51:46.627022
47980,2993,60,2024-01-23 12:19:39.334465,2024-01-23 13:58:39.334465
47981,2987,60,2023-07-23 10:17:14.557049,2023-07-23 11:06:14.557049
47982,2955,60,2024-03-17 11:28:07.532599,2024-03-17 12:12:07.532599
47983,2961,60,2023-10-30 23:35:17.433310,2023-10-31 01:26:17.433310
47984,2966,60,2024-03-08 17:07:38.572653,2024-03-08 18:33:38.572653
47985,2957,60,2023-11-04 12:17:13.786620,2023-11-04 14:15:13.786620
47986,2978,60,2024-01-06 08:58:30.239223,2024-01-06 09:54:30.239223
47987,2981,60,2023-09-11 09:50:02.336847,2023-09-11 11:44:02.336847
47988,2993,60,2023-07-08 06:08:14.792090,2023-07-08 07:15:14.792090
47989,2988,60,2023-09-29 06:18:32.386504,2023-09-29 06:46:32.386504
47990,2999,60,2023-12-19 11:24:28.132385,2023-12-19 12:29:28.132385
47991,2970,60,2023-10-12 14:36:10.861442,2023-10-12 16:30:10.861442
47992,2961,60,2023-10-07 14:02:14.492797,2023-10-07 14:08:14.492797
47993,2963,60,2023-09-30 09:34:57.472487,2023-09-30 10:42:57.472487
47994,2951,60,2023-10-18 07:59:27.759742,2023-10-18 09:40:27.759742
47995,2970,60,2023-10-17 00:30:49.777083,2023-10-17 01:41:49.777083
47996,2969,60,2023-06-16 07:46:51.632871,2023-06-16 08:03:51.632871
47997,2998,60,2023-08-26 17:06:33.478168,2023-08-26 18:33:33.478168
47998,2951,60,2024-03-29 01:29:45.639166,2024-03-29 02:23:45.639166
47999,2993,60,2023-11-23 16:18:25.992796,2023-11-23 17:10:25.992796
48000,2975,60,2023-12-01 05:34:06.885181,2023-12-01 07:12:06.885181
48001,3027,61,2023-07-21 18:53:19.230211,2023-07-21 20:41:19.230211
48002,3046,61,2023-06-04 10:50:51.740062,2023-06-04 12:44:51.740062
48003,3034,61,2024-04-17 23:55:51.650601,2024-04-18 00:28:51.650601
48004,3045,61,2023-11-18 20:25:29.288381,2023-11-18 20:40:29.288381
48005,3048,61,2023-09-11 02:02:27.496567,2023-09-11 02:39:27.496567
48006,3016,61,2024-05-01 22:17:21.324871,2024-05-01 22:49:21.324871
48007,3037,61,2023-11-12 00:09:36.425979,2023-11-12 00:45:36.425979
48008,3014,61,2023-10-11 00:15:48.199769,2023-10-11 00:21:48.199769
48009,3045,61,2023-11-29 05:14:29.412875,2023-11-29 05:32:29.412875
48010,3001,61,2023-07-12 08:29:42.594481,2023-07-12 10:20:42.594481
48011,3037,61,2023-12-02 04:14:23.411798,2023-12-02 05:15:23.411798
48012,3018,61,2024-04-21 05:11:47.692198,2024-04-21 06:35:47.692198
48013,3043,61,2023-09-19 17:38:57.705709,2023-09-19 18:57:57.705709
48014,3028,61,2023-10-01 07:44:03.182904,2023-10-01 09:41:03.182904
48015,3050,61,2023-09-14 21:47:22.250581,2023-09-14 23:32:22.250581
48016,3019,61,2023-10-10 18:07:37.412066,2023-10-10 19:25:37.412066
48017,3038,61,2024-05-08 21:22:30.461647,2024-05-08 22:14:30.461647
48018,3026,61,2024-02-06 15:01:51.720836,2024-02-06 16:21:51.720836
48019,3028,61,2024-04-06 11:20:05.322562,2024-04-06 11:26:05.322562
48020,3032,61,2023-10-16 15:13:24.160774,2023-10-16 16:24:24.160774
48021,3045,61,2024-01-24 04:11:25.024345,2024-01-24 04:57:25.024345
48022,3012,61,2024-02-28 18:32:40.607927,2024-02-28 19:29:40.607927
48023,3035,61,2023-11-21 18:43:48.344663,2023-11-21 19:59:48.344663
48024,3024,61,2024-03-03 04:07:39.048589,2024-03-03 04:38:39.048589
48025,3017,61,2023-06-04 10:29:43.428199,2023-06-04 11:41:43.428199
48026,3047,61,2024-01-01 15:22:47.229488,2024-01-01 15:31:47.229488
48027,3049,61,2024-04-19 09:29:34.768601,2024-04-19 10:35:34.768601
48028,3018,61,2023-09-08 22:37:42.742328,2023-09-08 23:58:42.742328
48029,3016,61,2023-11-24 13:26:08.387082,2023-11-24 14:43:08.387082
48030,3031,61,2024-03-01 05:35:33.395262,2024-03-01 06:57:33.395262
48031,3036,61,2023-11-29 10:00:33.659460,2023-11-29 11:42:33.659460
48032,3014,61,2024-01-07 00:28:05.733648,2024-01-07 01:40:05.733648
48033,3046,61,2024-05-04 13:54:15.138220,2024-05-04 14:17:15.138220
48034,3042,61,2024-03-25 22:06:13.430046,2024-03-25 23:29:13.430046
48035,3023,61,2023-09-04 17:17:51.427149,2023-09-04 18:20:51.427149
48036,3003,61,2023-06-17 03:48:35.609386,2023-06-17 05:33:35.609386
48037,3035,61,2024-02-20 15:08:19.753532,2024-02-20 15:32:19.753532
48038,3007,61,2023-07-01 21:18:09.655370,2023-07-01 22:12:09.655370
48039,3041,61,2023-10-28 17:46:06.968581,2023-10-28 19:11:06.968581
48040,3048,61,2023-10-12 22:04:02.184310,2023-10-12 22:43:02.184310
48041,3016,61,2024-05-01 02:45:46.898014,2024-05-01 03:26:46.898014
48042,3017,61,2023-10-30 22:21:47.094121,2023-10-30 23:49:47.094121
48043,3034,61,2023-09-08 07:43:21.551884,2023-09-08 09:09:21.551884
48044,3016,61,2024-01-14 01:22:04.020585,2024-01-14 03:11:04.020585
48045,3045,61,2024-03-31 08:43:37.566858,2024-03-31 10:15:37.566858
48046,3032,61,2023-06-05 20:09:15.168506,2023-06-05 20:47:15.168506
48047,3021,61,2023-06-09 05:58:00.580358,2023-06-09 07:57:00.580358
48048,3027,61,2024-05-16 00:35:48.644200,2024-05-16 00:47:48.644200
48049,3044,61,2024-02-08 15:34:59.215390,2024-02-08 16:10:59.215390
48050,3033,61,2023-08-04 21:21:21.328427,2023-08-04 21:41:21.328427
48051,3042,61,2023-10-06 18:29:08.861161,2023-10-06 18:35:08.861161
48052,3024,61,2023-09-24 18:45:04.015147,2023-09-24 19:16:04.015147
48053,3042,61,2024-04-30 02:33:42.359624,2024-04-30 03:37:42.359624
48054,3002,61,2024-02-14 14:33:08.134435,2024-02-14 14:57:08.134435
48055,3032,61,2023-11-28 02:08:48.138417,2023-11-28 03:03:48.138417
48056,3015,61,2023-09-28 10:13:29.920926,2023-09-28 11:30:29.920926
48057,3026,61,2023-08-25 03:46:10.556228,2023-08-25 04:21:10.556228
48058,3012,61,2024-01-09 02:39:23.838521,2024-01-09 03:34:23.838521
48059,3031,61,2023-09-18 00:16:12.759302,2023-09-18 01:01:12.759302
48060,3029,61,2024-02-16 20:05:06.119615,2024-02-16 20:41:06.119615
48061,3008,61,2024-01-08 06:25:08.430657,2024-01-08 06:47:08.430657
48062,3039,61,2024-05-02 08:47:51.652125,2024-05-02 09:32:51.652125
48063,3008,61,2023-06-03 11:24:50.694665,2023-06-03 13:17:50.694665
48064,3031,61,2023-07-17 18:01:50.630149,2023-07-17 19:23:50.630149
48065,3035,61,2024-04-18 18:42:22.871633,2024-04-18 19:37:22.871633
48066,3045,61,2023-10-07 10:32:46.648525,2023-10-07 10:47:46.648525
48067,3046,61,2024-02-20 02:25:58.676561,2024-02-20 03:14:58.676561
48068,3012,61,2023-10-18 23:49:07.478602,2023-10-19 01:20:07.478602
48069,3025,61,2024-01-20 20:05:46.415714,2024-01-20 21:57:46.415714
48070,3002,61,2023-09-05 20:59:03.231973,2023-09-05 21:43:03.231973
48071,3020,61,2023-06-21 02:30:36.144704,2023-06-21 03:32:36.144704
48072,3002,61,2024-04-04 12:30:06.407092,2024-04-04 13:48:06.407092
48073,3019,61,2023-12-30 04:10:03.798718,2023-12-30 05:45:03.798718
48074,3028,61,2024-02-10 23:52:21.487072,2024-02-11 01:40:21.487072
48075,3011,61,2023-09-18 14:52:11.374208,2023-09-18 15:42:11.374208
48076,3043,61,2024-03-01 09:19:05.806724,2024-03-01 10:21:05.806724
48077,3004,61,2023-06-25 02:45:00.532434,2023-06-25 04:01:00.532434
48078,3017,61,2024-05-18 23:35:12.039789,2024-05-18 23:52:12.039789
48079,3049,61,2024-05-22 08:02:13.985916,2024-05-22 08:27:13.985916
48080,3036,61,2024-02-27 13:26:19.884311,2024-02-27 14:02:19.884311
48081,3011,61,2023-06-13 21:07:46.831922,2023-06-13 22:01:46.831922
48082,3025,61,2023-06-08 03:47:23.673555,2023-06-08 04:21:23.673555
48083,3025,61,2023-07-07 00:44:12.000823,2023-07-07 02:28:12.000823
48084,3015,61,2023-10-19 17:52:41.118934,2023-10-19 19:01:41.118934
48085,3030,61,2024-01-11 06:29:24.569899,2024-01-11 07:19:24.569899
48086,3011,61,2023-11-25 11:22:54.038411,2023-11-25 13:17:54.038411
48087,3007,61,2023-11-24 11:07:09.105587,2023-11-24 13:01:09.105587
48088,3024,61,2023-06-15 18:32:49.013400,2023-06-15 19:17:49.013400
48089,3014,61,2024-02-18 15:49:36.546608,2024-02-18 16:35:36.546608
48090,3036,61,2024-01-21 00:27:02.816295,2024-01-21 01:46:02.816295
48091,3024,61,2023-11-15 07:16:31.064861,2023-11-15 09:13:31.064861
48092,3001,61,2023-12-27 14:23:30.009343,2023-12-27 16:07:30.009343
48093,3038,61,2023-12-06 15:35:05.962910,2023-12-06 17:06:05.962910
48094,3026,61,2024-02-09 23:07:02.136462,2024-02-09 23:39:02.136462
48095,3039,61,2024-02-22 07:19:27.661600,2024-02-22 07:34:27.661600
48096,3019,61,2024-02-01 18:00:00.237924,2024-02-01 18:37:00.237924
48097,3032,61,2023-10-14 21:19:50.405583,2023-10-14 22:28:50.405583
48098,3005,61,2023-06-18 09:45:28.865173,2023-06-18 11:20:28.865173
48099,3019,61,2023-12-19 06:04:07.845568,2023-12-19 07:55:07.845568
48100,3028,61,2023-09-25 09:23:23.422709,2023-09-25 09:49:23.422709
48101,3034,61,2023-06-07 21:48:59.443061,2023-06-07 23:47:59.443061
48102,3029,61,2023-11-02 03:42:25.237058,2023-11-02 04:52:25.237058
48103,3032,61,2023-07-16 23:37:08.303345,2023-07-17 01:17:08.303345
48104,3036,61,2023-12-27 13:42:52.524977,2023-12-27 15:34:52.524977
48105,3003,61,2023-11-11 17:51:39.643263,2023-11-11 18:41:39.643263
48106,3017,61,2024-03-16 01:20:05.600526,2024-03-16 02:22:05.600526
48107,3049,61,2024-05-18 07:00:01.971237,2024-05-18 07:33:01.971237
48108,3043,61,2023-10-28 13:34:32.332662,2023-10-28 15:11:32.332662
48109,3035,61,2024-04-21 22:56:24.710624,2024-04-22 00:08:24.710624
48110,3036,61,2024-05-17 03:36:03.066370,2024-05-17 05:15:03.066370
48111,3042,61,2023-11-30 22:43:47.809329,2023-12-01 00:01:47.809329
48112,3012,61,2023-10-09 11:39:40.062779,2023-10-09 12:11:40.062779
48113,3038,61,2023-12-11 02:59:30.271205,2023-12-11 03:36:30.271205
48114,3029,61,2024-05-14 07:37:31.993568,2024-05-14 08:51:31.993568
48115,3016,61,2023-08-17 09:37:25.979898,2023-08-17 10:39:25.979898
48116,3048,61,2023-09-30 14:44:10.405230,2023-09-30 15:50:10.405230
48117,3033,61,2023-06-09 22:11:38.876196,2023-06-09 22:28:38.876196
48118,3038,61,2024-04-17 04:50:02.714326,2024-04-17 05:46:02.714326
48119,3041,61,2023-11-22 07:06:02.958937,2023-11-22 08:48:02.958937
48120,3017,61,2023-07-24 03:07:17.093686,2023-07-24 04:00:17.093686
48121,3011,61,2024-03-27 17:46:22.421683,2024-03-27 18:41:22.421683
48122,3018,61,2023-11-23 08:26:45.975493,2023-11-23 10:06:45.975493
48123,3022,61,2024-05-21 08:23:17.820578,2024-05-21 09:22:17.820578
48124,3015,61,2023-09-01 00:27:36.936391,2023-09-01 01:19:36.936391
48125,3015,61,2023-07-19 14:14:35.242436,2023-07-19 16:13:35.242436
48126,3009,61,2024-05-08 23:45:40.117953,2024-05-09 00:00:40.117953
48127,3002,61,2023-12-21 18:35:46.143879,2023-12-21 19:16:46.143879
48128,3046,61,2024-03-08 09:11:34.451821,2024-03-08 10:28:34.451821
48129,3033,61,2023-09-24 14:06:26.892370,2023-09-24 15:29:26.892370
48130,3045,61,2023-08-30 10:43:18.533893,2023-08-30 12:40:18.533893
48131,3025,61,2024-05-16 17:12:56.830076,2024-05-16 18:14:56.830076
48132,3022,61,2023-12-16 13:31:03.243038,2023-12-16 14:07:03.243038
48133,3027,61,2023-07-10 02:08:30.501110,2023-07-10 03:46:30.501110
48134,3046,61,2024-01-25 13:42:44.860557,2024-01-25 14:21:44.860557
48135,3011,61,2024-02-15 06:13:48.743995,2024-02-15 08:00:48.743995
48136,3047,61,2023-12-02 04:04:19.052745,2023-12-02 06:00:19.052745
48137,3029,61,2023-10-20 05:59:21.542539,2023-10-20 07:38:21.542539
48138,3032,61,2023-11-25 12:34:51.916462,2023-11-25 13:28:51.916462
48139,3007,61,2023-07-21 18:52:30.064521,2023-07-21 20:42:30.064521
48140,3041,61,2024-03-06 17:35:53.029674,2024-03-06 19:31:53.029674
48141,3025,61,2024-03-17 10:40:24.773147,2024-03-17 12:21:24.773147
48142,3004,61,2024-01-17 21:51:33.092075,2024-01-17 23:10:33.092075
48143,3027,61,2023-06-17 03:45:36.368276,2023-06-17 05:32:36.368276
48144,3027,61,2023-06-21 22:07:13.996773,2023-06-21 22:21:13.996773
48145,3021,61,2024-03-30 10:06:13.426844,2024-03-30 11:33:13.426844
48146,3039,61,2024-04-23 14:37:58.946487,2024-04-23 15:32:58.946487
48147,3030,61,2024-02-25 07:34:02.451081,2024-02-25 08:46:02.451081
48148,3018,61,2023-07-11 01:30:20.758689,2023-07-11 03:22:20.758689
48149,3020,61,2024-02-29 15:07:08.275363,2024-02-29 16:02:08.275363
48150,3003,61,2023-08-23 07:31:41.611093,2023-08-23 07:38:41.611093
48151,3017,61,2023-12-03 15:22:29.073854,2023-12-03 16:36:29.073854
48152,3009,61,2023-12-16 08:07:39.690469,2023-12-16 08:13:39.690469
48153,3003,61,2023-10-18 13:59:39.302149,2023-10-18 15:43:39.302149
48154,3013,61,2023-10-01 18:48:43.074077,2023-10-01 20:35:43.074077
48155,3007,61,2023-06-08 01:47:32.535488,2023-06-08 03:40:32.535488
48156,3041,61,2024-03-13 04:18:44.458255,2024-03-13 04:39:44.458255
48157,3013,61,2023-10-26 11:35:41.783618,2023-10-26 12:26:41.783618
48158,3038,61,2023-09-25 12:18:34.170187,2023-09-25 14:13:34.170187
48159,3013,61,2024-01-15 19:06:34.930410,2024-01-15 19:42:34.930410
48160,3035,61,2024-04-19 20:18:56.452469,2024-04-19 21:32:56.452469
48161,3049,61,2023-10-08 17:21:54.851565,2023-10-08 18:35:54.851565
48162,3023,61,2024-04-08 16:32:09.843030,2024-04-08 18:03:09.843030
48163,3007,61,2023-08-20 13:34:24.915170,2023-08-20 15:25:24.915170
48164,3044,61,2023-08-25 17:33:03.379669,2023-08-25 19:33:03.379669
48165,3047,61,2024-05-14 05:09:12.047496,2024-05-14 05:33:12.047496
48166,3035,61,2024-04-16 07:14:38.565848,2024-04-16 07:21:38.565848
48167,3002,61,2023-11-14 09:35:54.917076,2023-11-14 10:16:54.917076
48168,3049,61,2023-12-21 15:57:21.953126,2023-12-21 16:44:21.953126
48169,3048,61,2023-08-17 10:30:36.566526,2023-08-17 12:02:36.566526
48170,3007,61,2024-02-29 23:24:15.277292,2024-03-01 00:21:15.277292
48171,3021,61,2023-12-15 13:55:00.997695,2023-12-15 15:00:00.997695
48172,3035,61,2023-10-01 04:00:45.147679,2023-10-01 05:57:45.147679
48173,3015,61,2024-05-23 04:30:26.277836,2024-05-23 05:58:26.277836
48174,3009,61,2023-06-07 15:17:00.669343,2023-06-07 16:09:00.669343
48175,3025,61,2024-04-15 16:52:23.426487,2024-04-15 17:30:23.426487
48176,3047,61,2024-02-19 06:16:44.563171,2024-02-19 08:01:44.563171
48177,3005,61,2023-06-08 18:06:43.883545,2023-06-08 19:20:43.883545
48178,3034,61,2023-07-16 08:55:52.183592,2023-07-16 10:33:52.183592
48179,3041,61,2024-04-23 03:35:01.744131,2024-04-23 04:03:01.744131
48180,3038,61,2024-04-23 01:22:36.487120,2024-04-23 01:44:36.487120
48181,3020,61,2024-03-15 16:25:35.533501,2024-03-15 17:35:35.533501
48182,3037,61,2024-05-07 11:57:35.412866,2024-05-07 12:12:35.412866
48183,3003,61,2023-10-17 07:48:13.634278,2023-10-17 08:31:13.634278
48184,3021,61,2024-04-01 10:35:32.353171,2024-04-01 11:47:32.353171
48185,3001,61,2024-05-09 06:32:30.219352,2024-05-09 08:31:30.219352
48186,3003,61,2024-01-09 04:49:48.331874,2024-01-09 06:21:48.331874
48187,3025,61,2023-10-23 03:53:10.754832,2023-10-23 05:07:10.754832
48188,3028,61,2024-05-23 02:16:25.375172,2024-05-23 02:48:25.375172
48189,3046,61,2024-02-29 00:03:21.804506,2024-02-29 00:34:21.804506
48190,3024,61,2023-09-04 16:37:35.479177,2023-09-04 18:32:35.479177
48191,3044,61,2024-03-19 13:56:26.672767,2024-03-19 15:28:26.672767
48192,3023,61,2024-05-08 02:53:57.570548,2024-05-08 03:44:57.570548
48193,3027,61,2024-03-02 08:41:06.938552,2024-03-02 10:40:06.938552
48194,3030,61,2023-08-16 20:35:56.823990,2023-08-16 21:37:56.823990
48195,3019,61,2024-02-10 20:18:24.629825,2024-02-10 21:53:24.629825
48196,3016,61,2023-10-29 13:39:33.396470,2023-10-29 14:51:33.396470
48197,3039,61,2023-08-06 05:24:47.523657,2023-08-06 05:48:47.523657
48198,3015,61,2023-07-12 10:40:34.479535,2023-07-12 12:09:34.479535
48199,3019,61,2024-05-09 03:54:59.915560,2024-05-09 05:43:59.915560
48200,3043,61,2023-11-27 02:48:48.714689,2023-11-27 03:26:48.714689
48201,3032,61,2023-10-07 15:56:29.705609,2023-10-07 16:20:29.705609
48202,3028,61,2024-01-30 07:30:59.663064,2024-01-30 08:42:59.663064
48203,3007,61,2024-04-19 05:05:44.000154,2024-04-19 06:59:44.000154
48204,3039,61,2023-08-12 08:59:11.502002,2023-08-12 09:34:11.502002
48205,3004,61,2024-05-05 21:54:39.702178,2024-05-05 23:20:39.702178
48206,3042,61,2023-10-18 20:45:48.446013,2023-10-18 21:59:48.446013
48207,3003,61,2024-05-11 23:48:52.625641,2024-05-12 00:53:52.625641
48208,3034,61,2024-01-07 00:14:01.822278,2024-01-07 00:50:01.822278
48209,3003,61,2024-05-05 14:46:51.897591,2024-05-05 15:28:51.897591
48210,3023,61,2023-11-17 00:29:25.296909,2023-11-17 02:06:25.296909
48211,3023,61,2024-02-05 03:17:56.353657,2024-02-05 04:30:56.353657
48212,3023,61,2024-02-27 05:28:02.372408,2024-02-27 07:20:02.372408
48213,3026,61,2023-07-06 04:50:39.715648,2023-07-06 05:08:39.715648
48214,3043,61,2024-04-20 12:33:19.770098,2024-04-20 14:14:19.770098
48215,3013,61,2024-03-01 11:14:24.926656,2024-03-01 12:12:24.926656
48216,3036,61,2023-07-28 15:21:31.298308,2023-07-28 15:31:31.298308
48217,3020,61,2024-01-21 11:21:38.884017,2024-01-21 12:32:38.884017
48218,3033,61,2024-03-02 17:37:36.975545,2024-03-02 18:53:36.975545
48219,3044,61,2023-06-24 03:53:29.475487,2023-06-24 04:08:29.475487
48220,3028,61,2023-06-22 14:57:27.409811,2023-06-22 16:44:27.409811
48221,3032,61,2023-11-14 01:50:27.110048,2023-11-14 02:50:27.110048
48222,3010,61,2023-10-16 14:07:34.445287,2023-10-16 15:53:34.445287
48223,3011,61,2023-08-30 22:50:39.284135,2023-08-31 00:16:39.284135
48224,3039,61,2024-02-04 22:40:02.643218,2024-02-04 23:03:02.643218
48225,3041,61,2023-11-12 20:26:10.458127,2023-11-12 20:50:10.458127
48226,3044,61,2023-09-02 02:44:55.338189,2023-09-02 03:36:55.338189
48227,3020,61,2023-07-14 13:21:19.291159,2023-07-14 13:59:19.291159
48228,3038,61,2023-10-24 20:46:18.998585,2023-10-24 22:29:18.998585
48229,3048,61,2023-09-20 18:59:33.261753,2023-09-20 20:28:33.261753
48230,3003,61,2023-07-21 11:30:59.872031,2023-07-21 12:24:59.872031
48231,3005,61,2023-10-11 10:30:11.068141,2023-10-11 10:57:11.068141
48232,3046,61,2023-12-25 00:29:51.134015,2023-12-25 01:37:51.134015
48233,3044,61,2024-05-14 08:42:48.627212,2024-05-14 10:17:48.627212
48234,3020,61,2024-01-29 07:41:25.752161,2024-01-29 07:50:25.752161
48235,3025,61,2023-07-11 14:33:56.836225,2023-07-11 15:34:56.836225
48236,3044,61,2023-09-06 11:37:51.503658,2023-09-06 12:05:51.503658
48237,3044,61,2023-09-21 11:25:57.626473,2023-09-21 12:37:57.626473
48238,3005,61,2024-01-10 23:58:41.882386,2024-01-11 01:55:41.882386
48239,3029,61,2024-05-11 20:55:25.495059,2024-05-11 22:43:25.495059
48240,3019,61,2024-01-27 08:06:49.040158,2024-01-27 08:14:49.040158
48241,3045,61,2023-07-25 22:13:47.533753,2023-07-26 00:01:47.533753
48242,3047,61,2024-02-06 17:22:00.061627,2024-02-06 17:56:00.061627
48243,3007,61,2023-10-31 06:00:38.575814,2023-10-31 07:29:38.575814
48244,3011,61,2024-02-20 05:59:39.233089,2024-02-20 07:12:39.233089
48245,3011,61,2023-06-17 23:34:47.645056,2023-06-18 01:34:47.645056
48246,3012,61,2023-10-07 19:49:27.225661,2023-10-07 20:51:27.225661
48247,3009,61,2024-05-10 23:33:46.716526,2024-05-11 00:37:46.716526
48248,3031,61,2024-01-09 19:49:20.625046,2024-01-09 21:22:20.625046
48249,3028,61,2023-09-21 00:47:18.435072,2023-09-21 02:40:18.435072
48250,3041,61,2023-08-30 13:28:58.713145,2023-08-30 13:36:58.713145
48251,3042,61,2023-11-01 11:43:45.792486,2023-11-01 13:37:45.792486
48252,3036,61,2024-03-15 10:25:49.150764,2024-03-15 10:32:49.150764
48253,3024,61,2024-02-25 09:50:03.749872,2024-02-25 10:15:03.749872
48254,3048,61,2023-09-04 08:43:57.963805,2023-09-04 10:07:57.963805
48255,3004,61,2023-12-25 14:08:28.375755,2023-12-25 14:14:28.375755
48256,3050,61,2024-02-11 08:14:07.914492,2024-02-11 09:13:07.914492
48257,3039,61,2023-07-01 02:13:14.428878,2023-07-01 03:28:14.428878
48258,3007,61,2024-01-23 06:34:34.229702,2024-01-23 08:06:34.229702
48259,3019,61,2023-06-23 05:48:48.408824,2023-06-23 06:09:48.408824
48260,3048,61,2024-05-21 22:39:57.309929,2024-05-21 23:26:57.309929
48261,3026,61,2024-01-27 11:43:15.548781,2024-01-27 12:15:15.548781
48262,3012,61,2024-03-17 22:11:35.882553,2024-03-17 23:23:35.882553
48263,3042,61,2023-12-27 03:56:58.839595,2023-12-27 04:14:58.839595
48264,3011,61,2024-03-27 00:09:05.233633,2024-03-27 01:25:05.233633
48265,3026,61,2024-03-11 17:41:25.020260,2024-03-11 18:25:25.020260
48266,3022,61,2023-12-15 15:10:12.784744,2023-12-15 15:28:12.784744
48267,3040,61,2024-03-16 18:23:10.394679,2024-03-16 19:16:10.394679
48268,3039,61,2024-01-30 00:05:33.474695,2024-01-30 01:12:33.474695
48269,3048,61,2023-08-24 13:19:27.610247,2023-08-24 14:37:27.610247
48270,3015,61,2023-07-21 15:38:31.126527,2023-07-21 16:58:31.126527
48271,3006,61,2024-01-30 05:14:28.858384,2024-01-30 07:08:28.858384
48272,3015,61,2024-04-09 22:40:09.431669,2024-04-10 00:19:09.431669
48273,3015,61,2023-07-22 02:46:14.771714,2023-07-22 03:55:14.771714
48274,3048,61,2024-05-06 22:17:56.499880,2024-05-06 22:43:56.499880
48275,3036,61,2024-04-01 11:04:18.398667,2024-04-01 11:50:18.398667
48276,3016,61,2024-04-18 02:20:28.045180,2024-04-18 03:06:28.045180
48277,3023,61,2023-11-19 23:11:06.174088,2023-11-19 23:31:06.174088
48278,3042,61,2023-08-17 16:23:17.675285,2023-08-17 17:52:17.675285
48279,3050,61,2023-07-17 13:47:38.501603,2023-07-17 14:08:38.501603
